trade_date,buy_sell,cash,cumu_r,equity,nav,num_long,position
2017-02-03,,292992.66,-0.00047037037,3867.62,296860.28,5,0.013
2017-02-06,B2-0,291998.94,-0.00052929297,4843.94,296842.88,6,0.0163
2017-02-07,,291998.94,-0.00053367007,4842.48,296841.44,6,0.0163
2017-02-08,,291998.94,-0.0004734007,4860.46,296859.4,6,0.0164
2017-02-09,"B1-0,B2-1",290600.66,-0.00024983168,6325.11,296925.78,8,0.0213
2017-02-10,"B1-1,B2-0",289217.78,-0.000108417524,7749.92,296967.7,10,0.0261
2017-02-13,,289217.78,5.723907e-06,7784.07,297001.84,10,0.0262
2017-02-14,,289217.78,0.00019292926,7839.57,297057.34,10,0.0264
2017-02-15,,289217.78,0.00019191921,7839.27,297057.03,10,0.0264
2017-02-16,,289217.78,0.00031649834,7876.21,297093.97,10,0.0265
2017-02-17,,289217.78,-7.407391e-06,7780.07,296997.84,10,0.0262
2017-02-20,,289217.78,0.0003959596,7899.71,297117.47,10,0.0266
2017-02-21,,289217.78,0.0005070707,7932.91,297150.7,10,0.0267
2017-02-22,,289217.78,0.0007367004,8001.13,297218.9,10,0.0269
2017-02-23,,289217.78,0.00048821545,7927.14,297144.9,10,0.0267
2017-02-24,,289217.78,0.00033367003,7881.25,297099.03,10,0.0265
2017-02-27,,289217.78,0.00016902357,7832.45,297050.22,10,0.0264
2017-02-28,,289217.78,0.0003279461,7879.81,297097.6,10,0.0265
2017-03-01,,289217.78,0.00040101007,7901.2197,297119.0,10,0.0266
2017-03-02,,289217.78,0.00028316496,7866.2603,297084.03,10,0.0265
2017-03-03,,289217.78,0.0002141414,7845.8896,297063.66,10,0.0264
2017-03-06,,289217.78,0.0003026936,7872.11,297089.88,10,0.0265
2017-03-07,,289217.78,0.00027070704,7862.72,297080.5,10,0.0265
2017-03-08,,289217.78,0.00020707067,7843.72,297061.5,10,0.0264
2017-03-09,,289217.78,-6.2626284e-05,7763.58,296981.34,10,0.0261
2017-03-10,B2-1,288216.97,-0.00018888891,8726.89,296943.88,11,0.0294
2017-03-13,,288216.97,0.00010471381,8814.14,297031.12,11,0.0297
2017-03-14,,288216.97,0.00018855219,8839.12,297056.1,11,0.0298
2017-03-15,B2-1,287214.8,0.00043367,9913.85,297128.66,12,0.0334
2017-03-16,,287214.8,0.00054208754,9946.12,297160.9,12,0.0335
2017-03-17,,287214.8,0.00035959596,9892.17,297106.97,12,0.0333
2017-03-20,"B1-1,S1",287188.84,0.0005249158,9967.17,297156.0,12,0.0335
2017-03-21,"B1-0,B2-1",285796.06,0.0007390572,11423.4795,297219.53,14,0.0384
2017-03-22,"B2-1,B2-0,B2-1",282794.75,0.0006373737,14394.66,297189.4,17,0.0484
2017-03-23,"B1-1,B2-1",281395.8,0.00056835014,15773.04,297168.88,19,0.0531
2017-03-24,"B2-0,B2-1,B1-1,B2-1,B2-1",277001.62,0.0010629629,20314.28,297315.88,24,0.0683
2017-03-27,,277001.62,0.0004040404,20118.27,297119.88,24,0.0677
2017-03-28,,277001.62,0.00015959595,20045.83,297047.44,24,0.0675
2017-03-29,"B2-1,B1-1,B1-0,B1-1,B1-0,B1-1",274042.94,0.00031750838,23051.37,297094.3,30,0.0776
2017-03-30,"S2,B1-0,S2",274963.94,-0.000593266,21859.82,296823.75,29,0.0736
2017-03-31,"B1-1,B1-0,B2-0,B2-0,B2-0",271166.84,-0.0007686869,25604.65,296771.47,34,0.0863
2017-04-05,"B2-1,B1-1,B2-0,B2-0,B2-0,B2-0,B2-0,B1-0",264378.38,0.0009222222,32895.47,297273.88,42,0.1107
2017-04-06,,264378.38,0.0011333333,32958.11,297336.5,42,0.1108
2017-04-07,,264378.38,0.00096700335,32908.89,297287.28,42,0.1107
2017-04-10,"B1-1,B2-0,B1-0,B2-1,B1-1",261188.11,0.00070303027,36020.57,297208.7,47,0.1212
2017-04-11,"B2-1,B1-0,S2,B1-1,B1-0,B2-1,B1-0",258586.58,0.0019020202,38978.24,297564.8,52,0.131
2017-04-12,"B1-0,B1-1,B2-0,S2,B1-0,B1-0,B1-0,B2-0,B2-1",254549.69,0.0012468015,42820.66,297370.34,59,0.144
2017-04-13,"B1-1,B1-1",253769.22,0.0012016835,43587.86,297357.1,61,0.1466
2017-04-14,B1-0,253390.45,-0.0003552189,43503.96,296894.4,62,0.1465
2017-04-17,"S2,S2,B1-0,S2,S2,S2,S2",257627.08,-0.0013989899,38957.44,296584.53,57,0.1314
2017-04-18,"S1,B1-0,B1-0,S1",258159.7,-0.002755219,38021.99,296181.7,57,0.1284
2017-04-19,"S1,S2,S2,S2,S1,S2,S2,S1,S1,S2,S2,S1",264928.03,-0.00386633,30923.46,295851.5,45,0.1045
2017-04-20,B2-0,263929.0,-0.003043771,32167.4,296096.38,46,0.1086
2017-04-21,B2-1,262929.53,-0.0029350168,33199.07,296128.6,47,0.1121
2017-04-24,"S2,S2,S1,S2,S2,S2,S2,S2,S5,S2,S2,S2",269695.0,-0.0051296297,25781.69,295476.7,35,0.0873
2017-04-25,"S2,S1,S2",271327.28,-0.005486532,24043.11,295370.38,32,0.0814
2017-04-26,"B2-1,S1",271284.62,-0.0059016836,23962.64,295247.28,32,0.0812
2017-04-27,"S2,S2,S2,S1,B2-0,S2",273733.2,-0.006054882,21468.55,295201.75,28,0.0727
2017-04-28,"S2,B2-0",274067.38,-0.006488889,21005.43,295072.78,27,0.0712
2017-05-02,"S2,S1",275286.12,-0.0068390574,19682.64,294968.75,25,0.0667
2017-05-03,"S1,S1",277160.5,-0.007426936,17633.74,294794.25,23,0.0598
2017-05-04,"S1,S1,S2",278840.94,-0.0072969696,15991.76,294832.7,20,0.0542
2017-05-05,S2,279675.3,-0.007579461,15073.82,294749.12,19,0.0511
2017-05-08,"B1-0,S1",279662.16,-0.0075474745,15096.2,294758.34,19,0.0512
2017-05-09,S2,280635.94,-0.007901347,14017.23,294653.2,18,0.0476
2017-05-10,"B1-0,B1-0,B1-0",279467.88,-0.008240741,15084.45,294552.34,21,0.0512
2017-05-11,S1,279840.84,-0.007891246,14815.47,294656.3,20,0.0503
2017-05-12,B2-0,278865.47,-0.0077700336,15826.7,294692.16,21,0.0537
2017-05-15,,278865.47,-0.007412458,15932.88,294798.34,21,0.054
2017-05-16,"B2-1,B2-1",276849.2,-0.0070272726,18063.55,294912.75,23,0.0613
2017-05-17,B2-0,275851.84,-0.0075272727,18912.35,294764.2,24,0.0642
2017-05-18,S2,276174.53,-0.007831986,18499.33,294673.88,23,0.0628
2017-05-19,B2-1,275167.1,-0.007968013,19466.37,294633.47,24,0.0661
2017-05-22,,275167.1,-0.007728283,19537.4,294704.5,24,0.0663
2017-05-23,B2-0,274530.22,-0.007213131,20327.14,294857.38,24,0.0689
2017-05-24,,274530.22,-0.007261953,20312.97,294843.2,24,0.0689
2017-05-25,"B2-0,B2-1",272531.78,-0.0066952864,22479.87,295011.62,26,0.0762
2017-05-26,"B2-0,B1-0,B2-0",270155.06,-0.0066286195,24876.209,295031.25,29,0.0843
2017-05-31,B2-0,269155.12,-0.0060861954,26037.09,295192.22,30,0.0882
2017-06-01,"B1-1,B3-1,B1-1,B2-1",266363.28,-0.00563165,28964.34,295327.62,33,0.0981
2017-06-02,"B1-0,S2",266320.56,-0.0059434343,28914.06,295234.62,33,0.0979
2017-06-05,B1-0,265924.97,-0.006579461,29120.93,295045.9,34,0.0987
2017-06-06,,265924.97,-0.006051852,29277.74,295202.72,34,0.0992
2017-06-07,"B1-1,B1-0,B2-0",264130.38,-0.0048444443,31430.64,295561.03,37,0.1063
2017-06-08,"B1-0,B2-0",262734.94,-0.003961616,33088.22,295823.16,39,0.1119
2017-06-09,,262734.94,-0.003305724,33283.11,296018.03,39,0.1124
2017-06-12,B2-0,262127.88,-0.0030141415,33976.68,296104.56,39,0.1147
2017-06-13,,262127.88,-0.002769697,34049.4,296177.28,39,0.115
2017-06-14,B2-0,261129.42,-0.0045276093,34526.19,295655.62,40,0.1168
2017-06-15,,261129.42,-0.004630303,34495.26,295624.7,40,0.1167
2017-06-16,,261129.42,-0.005109091,34353.03,295482.44,40,0.1163
2017-06-19,,261129.42,-0.004070034,34661.53,295790.94,40,0.1172
2017-06-20,,261129.42,-0.0044703702,34543.07,295672.5,40,0.1168
2017-06-21,B2-0,260128.2,-0.003026936,35972.88,296101.1,41,0.1215
2017-06-22,"B1-0,B1-0,B1-0,B2-0",257939.05,-0.0034148148,38046.46,295985.5,45,0.1285
2017-06-23,,257939.05,-0.0022171717,38402.53,296341.56,45,0.1296
2017-06-26,B2-1,257019.27,-0.00025723898,39904.47,296923.75,46,0.1344
2017-06-27,,257019.27,-0.00032962952,39882.6,296901.88,46,0.1343
2017-06-28,,257019.27,-0.001087542,39657.58,296676.84,46,0.1337
2017-06-29,,257019.27,-0.00013636354,39939.79,296959.06,46,0.1345
2017-06-30,"B1-1,B2-0",255623.31,-0.00017542085,41324.86,296948.16,48,0.1392
2017-07-03,,255623.31,-0.00026296292,41298.35,296921.66,48,0.1391
2017-07-04,,255623.31,-0.0013094275,40987.7,296611.0,48,0.1382
2017-07-05,B2-0,254642.9,0.00037508417,42468.51,297111.4,49,0.1429
2017-07-06,,254642.9,0.0010828284,42678.43,297321.34,49,0.1435
2017-07-07,,254642.9,0.0017659933,42881.16,297524.06,49,0.1441
2017-07-10,B2-0,253642.81,0.001689899,43858.97,297501.78,50,0.1474
2017-07-11,,253642.81,0.0010185186,43659.55,297302.38,50,0.1469
2017-07-12,"S1,S2",255416.64,0.000737037,41802.21,297218.84,48,0.1406
2017-07-13,,255416.64,0.0015710437,42049.76,297466.4,48,0.1414
2017-07-14,,255416.64,0.002709091,42387.68,297804.3,48,0.1423
2017-07-17,"S1,S2,S1,B1-1,S1,S2",258133.72,0.0013383839,39263.59,297397.3,45,0.132
2017-07-18,S2,258490.77,0.0025919194,39279.02,297769.78,44,0.1319
2017-07-19,"B1-1,B1-1",257702.62,0.0051350165,40822.26,298524.88,46,0.1367
2017-07-20,"B1-1,B1-1,B1-1,B1-1",256158.23,0.0060478114,42637.92,298796.16,50,0.1427
2017-07-21,B1-1,255759.03,0.0058646468,42982.48,298741.5,51,0.1439
2017-07-24,"B1-1,B1-1,B1-1",254623.64,0.0056845117,44064.53,298688.16,54,0.1475
2017-07-25,"B1-0,B1-1,S5",255047.6,0.00452963,43297.31,298344.9,55,0.1451
2017-07-26,S2,255400.69,0.0039969697,42786.57,298187.25,54,0.1435
2017-07-27,"S5,B1-0,B2-0,B1-0,B1-0",254911.69,0.0038050504,43218.31,298130.0,56,0.145
2017-07-28,"B2-0,B1-0,B2-0",252530.34,0.0052023567,46014.31,298544.66,59,0.1541
2017-07-31,"B2-0,B2-0,B2-0",249553.39,0.0071026934,49556.19,299109.6,62,0.1657
2017-08-01,B2-0,248551.39,0.007677441,50728.6,299280.0,63,0.1695
2017-08-02,S4,248965.9,0.0066915825,50021.39,298987.3,62,0.1673
2017-08-03,,248965.9,0.0062686866,49895.52,298861.44,62,0.167
2017-08-04,S4,249419.16,0.004880135,49029.79,298448.94,61,0.1643
2017-08-07,B1-0,249034.28,0.006404377,49867.832,298902.12,62,0.1668
2017-08-08,B2-0,248037.0,0.006865993,51002.17,299039.16,63,0.1706
2017-08-09,"B2-0,B2-0",246019.56,0.0072117844,53122.38,299141.94,65,0.1776
2017-08-10,"B1-0,B2-0,B2-0,B1-0",243230.73,0.0067589227,55777.14,299007.88,69,0.1865
2017-08-11,"S2,S2,S3,B1-0,S5",245943.16,0.0027565656,51875.2,297818.34,66,0.1742
2017-08-14,"S2,B2-1",245944.02,0.0052747475,52622.14,298566.16,66,0.1762
2017-08-15,"B1-0,S4",246844.22,0.005177441,51693.47,298537.7,66,0.1732
2017-08-16,"B2-0,B2-0,S4",246103.77,0.0047646463,52311.44,298415.2,67,0.1753
2017-08-17,"B1-0,B1-0",245326.64,0.005822222,53402.5,298729.12,69,0.1788
2017-08-18,"B2-0,B1-1",243930.27,0.005683165,54757.94,298688.2,71,0.1833
2017-08-21,"B2-0,B3-1,B1-0",241380.8,0.006572727,57571.31,298952.1,74,0.1926
2017-08-22,"B2-1,B2-1",239386.55,0.006043434,59408.28,298794.84,76,0.1988
2017-08-23,S4,239832.95,0.0047084177,58565.55,298398.5,75,0.1963
2017-08-24,"B2-0,B2-0,S1,B2-1",238066.8,0.003184175,59878.5,297945.3,75,0.201
2017-08-25,"B2-0,B2-1,B1-0,B2-1,B1-0",234312.95,0.0057377103,64390.82,298703.78,80,0.2156
2017-08-28,"B1-0,B2-0,B1-0,B1-0,B2-0,B1-0,B2-0,B2-1,B1-0,B1-0,B2-0,B1-1,B2-1,B2-0,B2-1",224903.92,0.0076552187,74370.26,299274.2,92,0.2485
2017-08-29,"B2-0,B2-0,B2-0",222729.97,0.0075013465,76497.83,299227.8,93,0.2557
2017-08-30,"S2,B2-1",222095.3,0.0079313135,77260.27,299355.56,94,0.2581
2017-08-31,S1,222621.69,0.0074299662,76585.1,299206.78,93,0.256
2017-09-01,"B1-1,B2-0",221624.6,0.008007071,77753.13,299377.72,94,0.2597
2017-09-04,B1-0,221237.05,0.009754545,78660.37,299897.4,95,0.2623
2017-09-05,B2-1,220237.44,0.00966936,79634.38,299871.8,96,0.2656
2017-09-06,"B1-0,B1-0",219518.69,0.009318518,80248.3,299767.0,98,0.2677
2017-09-07,B2-0,218415.12,0.008045117,80974.25,299389.38,99,0.2705
2017-09-08,"B2-0,B2-0",216412.17,0.008479461,83106.26,299518.44,101,0.2775
2017-09-11,"S1,S1,S5,S1",220604.42,0.008981145,79062.83,299667.25,97,0.2638
2017-09-12,"S5,S1,B2-0,S3",221479.78,0.00833569,77996.14,299475.9,96,0.2604
2017-09-13,,221479.78,0.008886196,78159.586,299639.38,96,0.2608
2017-09-14,B1-0,221105.48,0.008785522,78503.17,299608.66,97,0.262
2017-09-15,B1-1,220714.7,0.008181482,78715.29,299430.0,98,0.2629
2017-09-18,B2-1,219722.94,0.0091750845,80001.78,299724.72,99,0.2669
2017-09-19,"B2-0,B2-1",217758.48,0.00860101,81795.9,299554.38,101,0.2731
2017-09-20,,217758.48,0.009454546,82049.59,299808.06,101,0.2737
2017-09-21,"B2-0,B1-1,S2,B2-0",216413.02,0.008020875,82968.85,299381.88,102,0.2771
2017-09-22,"B2-0,S2,S5",217696.94,0.008083502,81703.94,299400.88,101,0.2729
2017-09-25,"S1,S1,B2-0,S2,S3,S1,B2-0,S2,S1",219601.4,0.005481145,79026.56,298627.97,96,0.2646
2017-09-26,S3,220580.84,0.006070707,78221.83,298802.66,95,0.2618
2017-09-27,,220580.84,0.006666667,78399.05,298979.88,95,0.2622
2017-09-28,"S2,S1",221980.23,0.0071962965,77157.04,299137.28,93,0.2579
2017-09-29,"B2-1,B2-0",220386.7,0.0074521885,78826.27,299212.97,94,0.2634
2017-10-09,"B2-1,B2-1,B2-0,B2-0,B2-0",215411.02,0.010074411,84581.1,299992.12,99,0.2819
2017-10-10,,215411.02,0.0110915825,84883.42,300294.44,99,0.2827
2017-10-11,B2-1,214431.62,0.012252188,86207.36,300638.97,100,0.2867
2017-10-12,"B1-0,S1",214374.38,0.011970034,86180.61,300555.0,100,0.2867
2017-10-13,,214374.38,0.013095623,86514.92,300889.3,100,0.2875
2017-10-16,"S2,B2-1",213804.84,0.011462626,86599.79,300404.66,100,0.2883
2017-10-17,"B2-1,B2-0",211819.47,0.010795286,88386.78,300206.25,102,0.2944
2017-10-18,"S2,S1,B1-0",212165.0,0.013845791,88946.72,301111.72,103,0.2954
2017-10-19,"B1-0,S1,S1,S1,S1,B2-0,B2-1,S2",213912.7,0.013462626,87085.98,300998.7,101,0.2893
2017-10-20,"B2-1,S1",213297.45,0.013986195,87856.34,301153.78,101,0.2917
2017-10-23,S2,214218.75,0.015908081,87505.61,301724.38,100,0.29
2017-10-24,"B1-1,B3-1,B2-1",211531.02,0.017335353,90617.58,302148.6,103,0.2999
2017-10-25,"B2-0,B2-0,B1-0",209149.39,0.018716162,93409.27,302558.66,106,0.3087
2017-10-26,"B2-0,B2-0",208147.52,0.01843468,94327.664,302475.16,107,0.3119
2017-10-27,"S2,B1-0,S2,B2-1",208586.16,0.01923872,94127.82,302713.97,107,0.3109
2017-10-30,"S1,S1,S5,S2,S5,B2-0,B2-0,S2,S5,S4,S2,S1,S2",214761.31,0.01769495,87494.15,302255.47,98,0.2895
2017-10-31,"S2,B2-1,B2-0",213719.05,0.01838047,88739.91,302458.97,98,0.2934
2017-11-01,"B2-0,B1-1,B2-0,B2-1",211130.61,0.017688552,91122.92,302253.53,100,0.3015
2017-11-02,"B2-1,S2,S4,B2-1,B1-0",210699.11,0.016808081,91293.26,301992.38,100,0.3023
2017-11-03,"S2,S1,S1,S1,S2,S1,B2-1,B3-0",212009.9,0.015947811,89726.65,301736.56,98,0.2974
2017-11-06,"S1,B1-1,S4,S5,S1,S2,S1,S1",218138.3,0.017344445,84012.9,302151.2,92,0.278
2017-11-07,"B2-0,B2-1,B2-0,B1-1",215744.86,0.019114142,86932.52,302677.38,95,0.2872
2017-11-08,S5,216984.36,0.018128283,85399.97,302384.34,94,0.2824
2017-11-09,B3-1,215779.08,0.020078788,87184.77,302963.84,95,0.2878
2017-11-10,"B1-1,B2-0",214384.1,0.022903368,89417.91,303802.0,97,0.2943
2017-11-13,"S2,B2-1,S2,S2",215600.58,0.024309427,88619.7,304220.28,95,0.2913
2017-11-14,"S3,S1,B3-0,B2-0,B1-1,S2,B2-0,S1",215899.8,0.022605723,87813.96,303713.75,94,0.2891
2017-11-15,"S2,B1-1,B1-0",216226.84,0.021048822,87025.56,303252.4,95,0.287
2017-11-16,"S1,S2,S1",218583.72,0.023111785,85280.77,303864.5,92,0.2807
2017-11-17,"S1,S2,S5,B2-0,S2,S2,S2,S1,B1-0,S2,S1",225019.1,0.023082491,78836.93,303856.03,85,0.2595
2017-11-20,"S2,B1-0,S2,S1,B2-0,S2,S2,S5,S4,S2,B2-0,S2,S2,S1,S1",232767.52,0.02503266,71667.81,304435.3,77,0.2354
2017-11-21,"B2-0,B2-0,B2-0,B2-0",229117.28,0.028259259,76276.1,305393.38,80,0.2498
2017-11-22,B2-1,228197.12,0.028312458,77212.09,305409.22,81,0.2528
2017-11-23,"S3,B2-0,S1,S4",230827.56,0.02004983,72128.19,302955.75,79,0.2381
2017-11-24,"S3,S4,B1-0,S1,S1",233524.03,0.020023232,69423.26,302947.28,76,0.2292
2017-11-27,"S2,B2-0,S2",233770.3,0.015736701,67904.44,301674.72,75,0.2251
2017-11-28,,233770.3,0.016840067,68231.83,302002.12,75,0.2259
2017-11-29,"S4,S2,S2",236322.19,0.017898317,65994.17,302316.38,72,0.2183
2017-11-30,S2,237194.69,0.015224579,64327.36,301522.03,71,0.2133
2017-12-01,S3,238274.3,0.015223232,63246.93,301521.22,70,0.2098
2017-12-04,"B2-0,S4,S1",238026.44,0.016011784,63729.81,301756.25,69,0.2112
2017-12-05,S1,239049.8,0.01672862,62919.34,301969.12,68,0.2084
2017-12-06,"S2,S1,S1,S2,S2",242112.23,0.015575084,59513.9,301626.12,65,0.1973
2017-12-07,"S2,B1-1,S1,S1",243182.83,0.013431313,57807.02,300989.84,64,0.1921
2017-12-08,B2-0,242194.33,0.013478451,58809.04,301003.38,65,0.1954
