stock_code,trade_date,stock_code,equity,cash,cumu_r,nav,volume,buy_sell,operation_price,operation_volume,is_long
600518.SH,2018-04-19,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-20,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-23,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-24,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-25,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-26,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-04-27,600518.SH,0.0,981.76,-0.0182,981.76,0.0,NA,0.0,0.0,0
600518.SH,2018-05-02,600518.SH,989.43,-7.66999,-0.0182,981.76,43.0,B2-1,23.01,43.0,1
600518.SH,2018-05-03,600518.SH,985.56,-7.66999,-0.0221,977.89,43.0,NA,0.0,0.0,1
600518.SH,2018-05-04,600518.SH,1005.77,-7.66999,-0.0019,998.10004,43.0,NA,0.0,0.0,1
600518.SH,2018-05-07,600518.SH,1025.98,-7.66999,0.0183,1018.31,43.0,NA,0.0,0.0,1
600518.SH,2018-05-08,600518.SH,1020.82,-7.66999,0.0131,1013.15,43.0,NA,0.0,0.0,1
600518.SH,2018-05-09,600518.SH,1036.3,-7.66999,0.0286,1028.63,43.0,NA,0.0,0.0,1
600518.SH,2018-05-10,600518.SH,1062.1,-7.66999,0.0544,1054.4299,43.0,NA,0.0,0.0,1
600518.SH,2018-05-11,600518.SH,1051.35,-7.66999,0.0437,1043.6799,43.0,NA,0.0,0.0,1
600518.SH,2018-05-14,600518.SH,1040.17,-7.66999,0.0325,1032.5,43.0,NA,0.0,0.0,1
600518.SH,2018-05-15,600518.SH,1098.22,-7.66999,0.0905,1090.5499,43.0,NA,0.0,0.0,1
600518.SH,2018-05-16,600518.SH,1129.61,-7.66999,0.1219,1121.94,43.0,NA,0.0,0.0,1
600518.SH,2018-05-17,600518.SH,1132.62,-7.66999,0.1249,1124.95,43.0,NA,0.0,0.0,1
600518.SH,2018-05-18,600518.SH,1134.77,-7.66999,0.1271,1127.1,43.0,NA,0.0,0.0,1
600518.SH,2018-05-21,600518.SH,1124.02,-7.66999,0.1163,1116.35,43.0,NA,0.0,0.0,1
600518.SH,2018-05-22,600518.SH,1157.99,-7.66999,0.1503,1150.32,43.0,NA,0.0,0.0,1
600518.SH,2018-05-23,600518.SH,1150.25,-7.66999,0.1426,1142.58,43.0,NA,0.0,0.0,1
600518.SH,2018-05-24,600518.SH,1154.55,-7.66999,0.1469,1146.88,43.0,NA,0.0,0.0,1
600518.SH,2018-05-25,600518.SH,1166.16,-7.66999,0.1585,1158.49,43.0,NA,0.0,0.0,1
600518.SH,2018-05-28,600518.SH,1189.81,-7.66999,0.1821,1182.14,43.0,NA,0.0,0.0,1
600518.SH,2018-05-29,600518.SH,1121.44,-7.66999,0.1138,1113.7699,43.0,NA,0.0,0.0,1
600518.SH,2018-05-30,600518.SH,1126.17,-7.66999,0.1185,1118.5,43.0,NA,0.0,0.0,1
600518.SH,2018-05-31,600518.SH,1139.07,-7.66999,0.1314,1131.3999,43.0,NA,0.0,0.0,1
600518.SH,2018-06-01,600518.SH,1092.63,-7.66999,0.085,1084.96,43.0,NA,0.0,0.0,1
600518.SH,2018-06-04,600518.SH,0.0,1063.03,0.063,1063.03,0.0,S2,24.9,43.0,0
600518.SH,2018-06-05,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-08,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-15,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-22,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-06-29,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-02,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-03,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-04,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-05,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-09,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-16,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-18,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-23,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-24,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-30,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-07-31,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-01,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-02,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-03,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-08,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-09,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-15,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-16,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-22,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-23,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-24,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-29,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-30,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-08-31,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-03,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-04,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-05,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-18,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-09-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-08,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-09,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-15,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-16,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-18,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-22,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-23,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-24,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-29,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-30,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-10-31,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-01,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-02,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-05,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-08,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-09,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-15,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-16,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-22,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-23,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-29,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-11-30,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-03,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-04,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-05,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-06,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-12,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-13,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-18,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-19,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-20,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-24,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-26,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-27,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2018-12-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-02,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-03,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-04,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-07,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-08,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-09,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-10,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-11,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-14,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-15,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-16,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-17,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-18,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-21,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-22,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-23,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-24,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-25,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-28,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-29,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-30,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-01-31,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
600518.SH,2019-02-01,600518.SH,0.0,1063.03,0.063,1063.03,0.0,NA,0.0,0.0,0
